Elapsed time
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
0,0,0
I
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
82209250,2,"[[0, 11880999], [11892125, 22998624], [23000125, 82221874]]","[11881000, 11106500, 59221750]",0.9998464520542739
II
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
1325611,56,"[[71245375, 71246249], [65473750, 65474499], [70626000, 70630005], [56625250, 56628889], [28654250, 28654999], [75855750, 75859390], [29622375, 29623124], [62287625, 62288374], [32285750, 32290033], [56672875, 56679892], [56637000, 56641027], [33267750, 33271380], [35443500, 35443796], [27005500, 27006249], [24553500, 24554249], [24114625, 24117902], [23899500, 23902708], [23323750, 23324499], [23000345, 23000354], [23000297, 23000339], [23000233, 23000294], [23000147, 23000230], [22998625, 22998946], [22750, 365624], [365757, 365868], [368445, 368556], [369597, 369619], [0, 7999], [8125, 8236], [10250, 18124], [18237, 18348], [36196375, 36197124], [369622, 369657], [369661, 369708], [49907625, 49908499], [35445925, 35446100], [44136250, 44136999], [54115625, 54116374], [51903625, 51904374], [55622500, 55623249], [55526625, 55529678], [8606125, 8609348], [11881000, 11881284], [4477750, 4481357], [5968500, 5969249], [3954000, 4188354], [4204691, 4204738], [371645, 371756], [373181, 373292], [38985875, 38986624], [39586250, 39939912], [60014875, 60015749], [56620750, 56623974], [81866125, 81866874], [35448750, 35449044], [11892125, 11892420], [17800250, 18112674]]","[875, 750, 4006, 3640, 750, 3641, 750, 750, 4284, 7018, 4028, 3631, 297, 750, 750, 3278, 3209, 750, 10, 43, 62, 84, 322, 342875, 112, 112, 23, 8000, 112, 7875, 112, 750, 36, 48, 875, 176, 750, 750, 750, 750, 3054, 3224, 285, 3608, 750, 234355, 48, 112, 112, 750, 353663, 875, 3225, 750, 295, 296, 312425]",0.016122364030253505
III
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
81857412,9,"[[22845, 22956], [365625, 368374], [369500, 371499], [373000, 35443499], [0, 812], [8000, 10249], [10429, 10540], [18125, 22749], [35445875, 35448749], [35450500, 82221874]]","[112, 2750, 2000, 35070500, 813, 2250, 112, 4625, 2875, 46771375]",0.9955673231728175
AVR
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
1348273,45,"[[51903625, 51904374], [54115625, 54116374], [55526625, 55529678], [55622500, 55623249], [56620750, 56623974], [49907625, 49908499], [44136250, 44136999], [39586250, 39939912], [38985875, 38986624], [36196375, 36197124], [35450533, 35450708], [35448750, 35450499], [35443500, 35445874], [33267750, 33271380], [32285750, 32290033], [3954000, 4188354], [4204691, 4204738], [4204750, 4205378], [4477750, 4481357], [0, 18988], [21250, 365996], [368375, 369499], [371500, 372999], [56672875, 56679892], [5968500, 5969249], [8606125, 8609348], [65473750, 65474499], [56625250, 56628889], [63305875, 63306019], [71245375, 71246249], [70626000, 70630005], [81866125, 81866874], [75855750, 75859390], [24553500, 24554249], [27005500, 27006249], [23899500, 23902708], [24114625, 24117902], [22998625, 23000124], [23323750, 23324499], [11881000, 11892124], [17800250, 18112674], [60014875, 60015749], [62287625, 62288374], [56637000, 56641027], [28654250, 28654999], [29622375, 29623124]]","[750, 750, 3054, 750, 3225, 875, 750, 353663, 750, 750, 176, 1750, 2375, 3631, 4284, 234355, 48, 629, 3608, 18989, 344747, 1125, 1500, 7018, 750, 3224, 750, 3640, 145, 875, 4006, 750, 3641, 750, 750, 3209, 3278, 1500, 750, 11125, 312425, 875, 750, 4028, 750, 750]",0.016397984113108586
V
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
2465202,38,"[[56672875, 56679892], [60014875, 60015749], [62287625, 62288374], [63302750, 63305749], [65473750, 65474499], [56637000, 56641027], [56625250, 56628889], [56620750, 56623974], [55622500, 55623249], [54393000, 55529678], [54115625, 54116374], [51903625, 51904374], [49907625, 49908499], [44136250, 44136999], [39586250, 39939912], [4204750, 4205378], [4477750, 4481357], [5968500, 5969249], [8606125, 8609348], [0, 18988], [21250, 365996], [3954000, 4188354], [4204691, 4204738], [75855750, 75859390], [17800250, 18112674], [23323750, 23324499], [70626000, 70630005], [32285750, 32290033], [33267750, 33271380], [28654250, 28654999], [29622375, 29623124], [24553500, 24554249], [27005500, 27006249], [23899500, 23902708], [24114625, 24117902], [81866125, 81866874], [71245375, 71246249], [36196375, 36197124], [38985875, 38986624]]","[7018, 875, 750, 3000, 750, 4028, 3640, 3225, 750, 1136679, 750, 750, 875, 750, 353663, 629, 3608, 750, 3224, 18989, 344747, 234355, 48, 3641, 312425, 750, 4006, 4284, 3631, 750, 750, 750, 750, 3209, 3278, 750, 875, 750, 750]",0.02998231310098438
MCL
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
81085507,4,"[[63305750, 82221874], [0, 54392999], [54393149, 54393261], [55526625, 63302749], [63302804, 63302947]]","[18916125, 54393000, 113, 7776125, 144]",0.9861792497434533
RESP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
961478,35,"[[62287625, 62288374], [65473750, 65474499], [70626000, 70629877], [71245375, 71246249], [75855750, 75859034], [60014875, 60015749], [56672875, 56679380], [56637000, 56640890], [56625250, 56628752], [56620750, 56623941], [55622500, 55623249], [55526625, 55529614], [54115625, 54116374], [51903625, 51904374], [49907625, 49908499], [8606125, 8609284], [17800125, 18112534], [23323750, 23324499], [23899500, 23902316], [0, 292], [3954000, 4188214], [4477750, 4480969], [5968500, 5969249], [24114625, 24117513], [24553500, 24554249], [81866125, 81866874], [38985875, 38986624], [39586250, 39939780], [33267750, 33270981], [36196375, 36197124], [29622375, 29623124], [32285750, 32289681], [27005500, 27006249], [28654250, 28654999], [42111250, 42111908], [44136250, 44136999]]","[750, 750, 3878, 875, 3285, 875, 6506, 3891, 3503, 3192, 750, 2990, 750, 750, 875, 3160, 312410, 750, 2817, 293, 234215, 3220, 750, 2889, 750, 750, 750, 353531, 3232, 750, 750, 3932, 750, 750, 659, 750]",0.011693700733533503
PLETH
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
1216654,43,"[[54219250, 54222005], [55526625, 55529614], [55622500, 55623249], [56620750, 56623941], [56625250, 56628752], [54115625, 54116374], [54029375, 54031559], [51903625, 51904374], [49907625, 49908499], [44136250, 44136999], [39997875, 40014340], [39586250, 39939780], [38985875, 38986624], [36196375, 36197124], [33267750, 33270981], [4477750, 4480969], [5968500, 5969249], [8606125, 8609348], [16224375, 16225636], [0, 292], [427750, 608004], [3954000, 4188214], [4207000, 4213142], [60014875, 60015749], [16257875, 16260804], [17800125, 18112534], [71245375, 71246249], [56637000, 56640890], [70626000, 70629877], [81866125, 81866874], [75855750, 75859034], [29622375, 29623124], [32285750, 32289681], [27005500, 27006249], [28654250, 28654999], [24114625, 24117513], [24553500, 24554249], [23323750, 23324499], [23899500, 23902316], [62287625, 62288374], [65473750, 65474499], [56672875, 56679892], [32695750, 32697265], [32804000, 32845745]]","[2756, 2990, 750, 3192, 3503, 750, 2185, 750, 875, 750, 16466, 353531, 750, 750, 3232, 3220, 750, 3224, 1262, 293, 180255, 234215, 6143, 875, 2930, 312410, 875, 3891, 3878, 750, 3285, 750, 3932, 750, 750, 2889, 750, 750, 2817, 750, 750, 7018, 1516, 41746]",0.014797205731443122
ABP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
962524,35,"[[62287625, 62288374], [65473750, 65474499], [70626000, 70629877], [71245375, 71246249], [75855750, 75859034], [60014875, 60015749], [56672875, 56679892], [56637000, 56640890], [56625250, 56628752], [56620750, 56623941], [55622500, 55623249], [55526625, 55529614], [54115625, 54116374], [51903625, 51904374], [49907625, 49908499], [8606125, 8609348], [17800125, 18112534], [23323750, 23324499], [23899500, 23902316], [0, 292], [3954000, 4188214], [4477750, 4480969], [5968500, 5969249], [24114625, 24117513], [24553500, 24554249], [81866125, 81866874], [36196375, 36197124], [38985875, 38986624], [33267750, 33270981], [35044125, 35045253], [29622375, 29623124], [32285750, 32289681], [27005500, 27006249], [28654250, 28654999], [39586250, 39939780], [44136250, 44136999]]","[750, 750, 3878, 875, 3285, 875, 7018, 3891, 3503, 3192, 750, 2990, 750, 750, 875, 3224, 312410, 750, 2817, 293, 234215, 3220, 750, 2889, 750, 750, 750, 750, 3232, 1129, 750, 3932, 750, 750, 353531, 750]",0.011706422408878417
ART
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
82221875,0,"[[0, 82221874]]",[82221875],1.0
ICP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
