Elapsed time
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
0,0,0
II
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
6260,16,"[[6227419, 6227530], [6232027, 6232138], [6232667, 6232778], [6234331, 6234442], [0, 388], [1495500, 1496249], [5663625, 5664374], [6219483, 6219594], [6252250, 6252362], [8437625, 8438374], [19828125, 19828999], [19503142, 19503253], [19505702, 19505813], [19224984, 19225095], [19464870, 19464981], [10438500, 10439374], [16285375, 16286124]]","[112, 112, 112, 112, 389, 750, 750, 112, 113, 750, 875, 112, 112, 112, 112, 875, 750]",0.00027837997087238323
III
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
22218250,5,"[[19464750, 19502999], [19505500, 22487249], [0, 6219374], [6227250, 6231874], [6232500, 6234249], [6252125, 19224624]]","[38250, 2981750, 6219375, 4625, 1750, 12972500]",0.9880376657883913
AVR
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
274139,11,"[[6231875, 6232499], [6234250, 6252124], [8437625, 8438374], [10438500, 10439374], [0, 388], [1495500, 1496249], [5663625, 5664374], [6219375, 6227249], [16285375, 16286124], [19224625, 19464749], [19503000, 19505499], [19828125, 19828999]]","[625, 17875, 750, 875, 389, 750, 750, 7875, 750, 240125, 2500, 875]",0.012190863711658829
V
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
5139,6,"[[10438500, 10439374], [16285375, 16286124], [19828125, 19828999], [0, 388], [1495500, 1496249], [5663625, 5664374], [8437625, 8438374]]","[875, 750, 875, 389, 750, 750, 750]",0.00022852950005002834
RESP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
5003,6,"[[10438500, 10439374], [16285375, 16286124], [19828125, 19828999], [0, 252], [1495500, 1496249], [5663625, 5664374], [8437625, 8438374]]","[875, 750, 875, 253, 750, 750, 750]",0.00022248162847835997
PLETH
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
5003,6,"[[10438500, 10439374], [16285375, 16286124], [19828125, 19828999], [0, 252], [1495500, 1496249], [5663625, 5664374], [8437625, 8438374]]","[875, 750, 875, 253, 750, 750, 750]",0.00022248162847835997
ICP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
5003,6,"[[10438500, 10439374], [16285375, 16286124], [19828125, 19828999], [0, 252], [1495500, 1496249], [5663625, 5664374], [8437625, 8438374]]","[875, 750, 875, 253, 750, 750, 750]",0.00022248162847835997
