Elapsed time
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
0,0,0
II
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
81784,51,"[[26916000, 26920124], [11705625, 11705916], [11715341, 11715516], [31667750, 31668021], [11716625, 11716924], [29000500, 29002249], [28962875, 28965749], [11722125, 11722300], [12930500, 12932999], [11168500, 11169249], [10924250, 10925124], [10875250, 10875999], [10790375, 10791874], [10760375, 10761749], [10729000, 10730124], [10531625, 10532374], [10487000, 10490499], [9197500, 9200624], [8740625, 8741374], [3852250, 3853749], [4120625, 4123249], [5087750, 5090499], [5251125, 5251874], [0, 431], [3984, 4111], [7625, 10229], [3828125, 3831249], [16372250, 16375124], [5639000, 5639999], [5791750, 5792874], [22166500, 22169124], [13830000, 13832999], [18269590, 18269765], [22385000, 22386374], [22383375, 22384874], [23475625, 23476374], [23311250, 23314124], [8587125, 8589374], [8685000, 8686249], [7137375, 7138749], [8094750, 8097999], [6589250, 6590124], [7126750, 7129624], [6347375, 6349999], [6357000, 6357749], [17712375, 17713124], [18266646, 18266821], [31634054, 31634229], [23963250, 23966624], [13901875, 13903624], [8718125, 8719374], [8725250, 8726124]]","[4125, 292, 176, 272, 300, 1750, 2875, 176, 2500, 750, 875, 750, 1500, 1375, 1125, 750, 3500, 3125, 750, 1500, 2625, 2750, 750, 432, 128, 2605, 3125, 2875, 1000, 1125, 2625, 3000, 176, 1375, 1500, 750, 2875, 2250, 1250, 1375, 3250, 875, 2875, 2625, 750, 750, 176, 176, 3375, 1750, 1250, 875]",0.0025764826336929984
III
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
31690750,4,"[[31667750, 31742499], [0, 11705624], [11715250, 11716624], [11722000, 18266499], [18269500, 31633999]]","[74750, 11705625, 1375, 6544500, 13364500]",0.9983696936284162
AVR
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
131790,47,"[[31634000, 31667749], [11705625, 11715249], [11716625, 11721999], [12930500, 12932999], [13830000, 13832999], [13901875, 13903624], [11168500, 11169249], [10924250, 10925124], [10875250, 10875999], [10790375, 10791874], [10760375, 10761749], [10729000, 10730124], [10531625, 10532374], [10487000, 10490499], [9197500, 9200624], [8740625, 8741374], [3852250, 3853749], [4120625, 4123249], [5087750, 5090499], [5251125, 5251874], [0, 431], [3984, 4111], [7625, 10229], [3828125, 3831249], [18266500, 18269499], [5639000, 5639999], [5791750, 5792874], [23311250, 23314124], [16372250, 16375124], [22385000, 22386374], [23963250, 23966624], [23475625, 23476374], [28962875, 28965749], [26916000, 26920124], [8587125, 8589374], [8685000, 8686249], [7137375, 7138749], [8094750, 8097999], [6589250, 6590124], [7126750, 7129624], [6347375, 6349999], [6357000, 6357749], [22166500, 22169124], [22383375, 22384874], [29000500, 29002249], [17712375, 17713124], [8718125, 8719374], [8725250, 8726124]]","[33750, 9625, 5375, 2500, 3000, 1750, 750, 875, 750, 1500, 1375, 1125, 750, 3500, 3125, 750, 1500, 2625, 2750, 750, 432, 128, 2605, 3125, 3000, 1000, 1125, 2875, 2875, 1375, 3375, 750, 2875, 4125, 2250, 1250, 1375, 3250, 875, 2875, 2625, 750, 2625, 1500, 1750, 750, 1250, 875]",0.004151846892966843
V
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
80040,43,"[[12930500, 12932999], [13830000, 13832999], [13901875, 13903624], [16372250, 16375124], [17712375, 17713124], [11168500, 11169249], [10924250, 10925124], [10875250, 10875999], [10790375, 10791874], [10760375, 10761749], [10729000, 10730124], [10531625, 10532374], [10487000, 10490499], [9197500, 9200624], [8740625, 8741374], [3852250, 3853749], [4120625, 4123249], [5087750, 5090499], [5251125, 5251874], [0, 431], [3984, 4111], [7625, 10229], [3828125, 3831249], [22385000, 22386374], [5639000, 5639999], [5791750, 5792874], [26916000, 26920124], [22166500, 22169124], [23963250, 23966624], [29000500, 29002249], [28962875, 28965749], [8587125, 8589374], [8685000, 8686249], [7137375, 7138749], [8094750, 8097999], [6589250, 6590124], [7126750, 7129624], [6347375, 6349999], [6357000, 6357749], [23311250, 23314124], [23475625, 23476374], [22383375, 22384874], [8718125, 8719374], [8725250, 8726124]]","[2500, 3000, 1750, 2875, 750, 750, 875, 750, 1500, 1375, 1125, 750, 3500, 3125, 750, 1500, 2625, 2750, 750, 432, 128, 2605, 3125, 1375, 1000, 1125, 4125, 2625, 3375, 1750, 2875, 2250, 1250, 1375, 3250, 875, 2875, 2625, 750, 2875, 750, 1500, 1250, 875]",0.0025215405213830037
RESP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
80155,43,"[[12930500, 12932999], [13830000, 13832999], [13901875, 13903624], [16372250, 16375124], [17712375, 17713124], [11168500, 11169249], [10924250, 10925124], [10875250, 10875999], [10790375, 10791874], [10760375, 10761749], [10729000, 10730124], [10531625, 10532374], [10487000, 10490499], [9197500, 9200624], [8740625, 8741374], [3852250, 3853749], [4120625, 4123249], [5087750, 5090499], [5251125, 5251874], [0, 463], [4016, 4111], [7375, 10094], [3828125, 3831249], [22385000, 22386374], [5639000, 5639999], [5791750, 5792874], [26916000, 26920124], [22166500, 22169124], [23963250, 23966624], [29000500, 29002249], [28962875, 28965749], [8587125, 8589374], [8685000, 8686249], [7137375, 7138749], [8094750, 8097999], [6589250, 6590124], [7126750, 7129624], [6347375, 6349999], [6357000, 6357749], [23311250, 23314124], [23475625, 23476374], [22383375, 22384874], [8718125, 8719374], [8725250, 8726124]]","[2500, 3000, 1750, 2875, 750, 750, 875, 750, 1500, 1375, 1125, 750, 3500, 3125, 750, 1500, 2625, 2750, 750, 464, 96, 2720, 3125, 1375, 1000, 1125, 4125, 2625, 3375, 1750, 2875, 2250, 1250, 1375, 3250, 875, 2875, 2625, 750, 2875, 750, 1500, 1250, 875]",0.0025251634244309678
PLETH
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
90048,45,"[[11168500, 11169249], [12930500, 12932999], [13830000, 13832999], [13901875, 13903624], [16372250, 16375124], [10924250, 10925124], [10875250, 10875999], [10790375, 10791874], [10760375, 10761749], [10729000, 10730124], [10531625, 10532374], [10487000, 10490499], [9197500, 9200624], [8740625, 8741374], [8725250, 8726124], [3852250, 3853749], [4120625, 4123249], [4674250, 4680261], [5087750, 5090499], [0, 2639], [4016, 4111], [7375, 10094], [3828125, 3831249], [22166500, 22169124], [5251125, 5251874], [5639000, 5639999], [23475625, 23476374], [17712375, 17713124], [23311250, 23314124], [26916000, 26920124], [23963250, 23966624], [29000500, 29002249], [28962875, 28965749], [8094750, 8097999], [8587125, 8589374], [7126750, 7129624], [7137375, 7138749], [6357000, 6357749], [6589250, 6590124], [5791750, 5792874], [6347375, 6349999], [22383375, 22384874], [22385000, 22386374], [18865750, 18867454], [8685000, 8686249], [8718125, 8719374]]","[750, 2500, 3000, 1750, 2875, 875, 750, 1500, 1375, 1125, 750, 3500, 3125, 750, 875, 1500, 2625, 6012, 2750, 2640, 96, 2720, 3125, 2625, 750, 1000, 750, 750, 2875, 4125, 3375, 1750, 2875, 3250, 2250, 2875, 1375, 750, 875, 1125, 2625, 1500, 1375, 1705, 1250, 1250]",0.002836827597070174
ABP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
29965061,1,"[[0, 11310], [1788750, 31742499]]","[11311, 29953750]",0.9440044419941719
CVP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
31731638,1,"[[0, 25262], [36125, 31742499]]","[25263, 31706375]",0.9996578089312436
ICP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
104314,41,"[[13901875, 13903624], [16372250, 16375124], [17712375, 17713124], [22166500, 22169124], [22383375, 22384874], [13830000, 13832999], [12930500, 12932999], [11168500, 11169249], [10924250, 10925124], [10875250, 10875999], [10790375, 10791874], [10760375, 10761749], [10729000, 10730124], [10531625, 10532374], [10487000, 10490499], [5087750, 5090499], [5251125, 5251874], [5639000, 5639999], [5791750, 5792874], [0, 27438], [3828125, 3831249], [3852250, 3853749], [4120625, 4123249], [23475625, 23476374], [6347375, 6349999], [6357000, 6357749], [29000500, 29002249], [22385000, 22386374], [28962875, 28965749], [8718125, 8719374], [8725250, 8726124], [8587125, 8589374], [8685000, 8686249], [7137375, 7138749], [8094750, 8097999], [6589250, 6590124], [7126750, 7129624], [23963250, 23966624], [26916000, 26920124], [23311250, 23314124], [8740625, 8741374], [9197500, 9200624]]","[1750, 2875, 750, 2625, 1500, 3000, 2500, 750, 875, 750, 1500, 1375, 1125, 750, 3500, 2750, 750, 1000, 1125, 27439, 3125, 1500, 2625, 750, 2625, 750, 1750, 1375, 2875, 1250, 875, 2250, 1250, 1375, 3250, 875, 2875, 3375, 4125, 2875, 750, 3125]",0.00328625659604631
ART
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
30536314,2,"[[0, 36124], [36463, 36526], [1242375, 31742499]]","[36125, 64, 30500125]",0.9620009136016382
