Elapsed time
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
0,0,0
I
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
43111394,28,"[[37111750, 43190249], [37111143, 37111206], [37109375, 37110999], [37104103, 37104166], [37102250, 37103874], [37098217, 37098278], [37091250, 37097999], [37087847, 37087910], [37082375, 37087624], [9791875, 22967249], [22967427, 22967490], [22967875, 28784874], [28785086, 28785149], [0, 2481249], [2481385, 2481448], [2487625, 9780999], [9781234, 9781297], [28789375, 28790749], [28790974, 28791037], [32441500, 35276874], [35277067, 35277130], [31824625, 32436874], [32437054, 32437117], [28855500, 31822874], [31823166, 31823229], [28793625, 28849624], [28849726, 28849789], [35294375, 37071749], [37071975, 37072038]]","[6078500, 64, 1625, 64, 1625, 62, 6750, 64, 5250, 13175375, 64, 5817000, 64, 2481250, 64, 7293375, 64, 1375, 64, 2835375, 64, 612250, 64, 2967375, 64, 56000, 64, 1777375, 64]",0.9981742175606763
II
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
95621,47,"[[42411141, 42411179], [36798750, 36799499], [37071750, 37082374], [37082599, 37082662], [37087625, 37091249], [37091431, 37091494], [35793625, 35794499], [35294603, 35294666], [35276875, 35294374], [34481750, 34482499], [33484250, 33484999], [33154250, 33154999], [32584500, 32585249], [32441662, 32441725], [32436875, 32441499], [31824958, 31825021], [7577750, 7578749], [9781000, 9791874], [9792114, 9792177], [11993500, 11994374], [0, 408], [43750, 46504], [2481250, 2487624], [2487785, 2487848], [37103875, 37109374], [19068750, 19069499], [19817750, 19818499], [38155625, 38156374], [37098000, 37102249], [37111911, 37111974], [39685500, 39686374], [39227250, 39228124], [42411116, 42411136], [42410375, 42410874], [28793790, 28793853], [28849625, 28855499], [28789566, 28789629], [28790750, 28793624], [28700750, 28701499], [28784875, 28789374], [22967250, 22967874], [22968067, 22968130], [37109607, 37109670], [37111000, 37111749], [42411139, 42411139], [37102439, 37102502], [28855742, 28855805], [31822875, 31824624]]","[39, 750, 10625, 64, 3625, 64, 875, 64, 17500, 750, 750, 750, 750, 64, 4625, 64, 1000, 10875, 64, 875, 409, 2755, 6375, 64, 5500, 750, 750, 750, 4250, 64, 875, 875, 21, 500, 64, 5875, 64, 2875, 750, 4500, 625, 64, 64, 750, 1, 64, 64, 1750]",0.0022139487500072354
III
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
14400853,9,"[[19068750, 19069499], [19817750, 19818499], [28700750, 28701499], [28796250, 42410374], [0, 408], [43750, 46504], [7577750, 7578749], [11993500, 11994374], [42410604, 42410667], [42410875, 43190249]]","[750, 750, 750, 13614125, 409, 2755, 1000, 875, 64, 779375]",0.333428331625772
AVL
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
43188564,2,"[[0, 28796249], [28796478, 28796541], [28798000, 43190249]]","[28796250, 64, 14392250]",0.9999609634118811
AVF
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
28805189,10,"[[33484250, 33484999], [34481750, 34482499], [35793625, 35794499], [36798750, 36799499], [0, 28797999], [28798142, 28798205], [32584500, 32585249], [33154250, 33154999], [38155625, 38156374], [39227250, 39228124], [39685500, 39686374]]","[750, 750, 875, 750, 28798000, 64, 750, 750, 750, 875, 875]",0.6669373064522665
V
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
14539,16,"[[19068750, 19069499], [19817750, 19818499], [28700750, 28701499], [32584500, 32585249], [0, 408], [43750, 46504], [7577750, 7578749], [11993500, 11994374], [33154250, 33154999], [33370250, 33370374], [39685500, 39686374], [38155625, 38156374], [39227250, 39228124], [35793625, 35794499], [36798750, 36799499], [33484250, 33484999], [34481750, 34482499]]","[750, 750, 750, 750, 409, 2755, 1000, 875, 750, 125, 875, 750, 875, 875, 750, 750, 750]",0.00033662690074727513
RESP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
14147,15,"[[19068750, 19069499], [19817750, 19818499], [28700750, 28701499], [32584500, 32585249], [0, 268], [43750, 46377], [7577750, 7578749], [11993500, 11994374], [33154250, 33154999], [33484250, 33484999], [39227250, 39228124], [39685500, 39686374], [36798750, 36799499], [38155625, 38156374], [34481750, 34482499], [35793625, 35794499]]","[750, 750, 750, 750, 269, 2628, 1000, 875, 750, 750, 875, 875, 750, 750, 750, 875]",0.0003275507782427747
PLETH
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
1642456,20,"[[7577750, 7578749], [9686500, 9687570], [11993500, 11994374], [19068750, 19069499], [0, 5740], [10250, 14444], [43750, 46377], [7100750, 7103813], [19817750, 19818499], [23399500, 23400732], [34481750, 34482499], [35334750, 36947591], [33154250, 33154999], [33484250, 33484999], [28700750, 28701499], [32584500, 32585249], [23401000, 23401884], [23407625, 23408796], [39685500, 39686374], [38155625, 38156374], [39227250, 39228124]]","[1000, 1071, 875, 750, 5741, 4195, 2628, 3064, 750, 1233, 750, 1612842, 750, 750, 750, 750, 885, 1172, 875, 750, 875]",0.03802839761288717
ABP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
382506,17,"[[11993500, 11994374], [19068750, 19069499], [19817750, 19818499], [24712625, 25059195], [0, 268], [2000, 18412], [38375, 46377], [7577750, 7578749], [28700750, 28701499], [32584500, 32585249], [39227250, 39228124], [39685500, 39686374], [36798750, 36799499], [38155625, 38156374], [34481750, 34482499], [35793625, 35794499], [33154250, 33154999], [33484250, 33484999]]","[875, 750, 750, 346571, 269, 16413, 8003, 1000, 750, 750, 875, 875, 750, 750, 750, 875, 750, 750]",0.008856304374251132
CVP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
4426037,18,"[[19068750, 19069499], [19817750, 19818499], [27919125, 28035312], [28700750, 28701499], [0, 35692], [41875, 686857], [7577750, 7578749], [11993500, 11994374], [32584500, 32585249], [33154250, 33154999], [38155625, 38156374], [39227250, 39228124], [35793625, 35794499], [36798750, 36799499], [34722125, 34730332], [35557000, 35559339], [33484250, 33484999], [34481750, 34482499], [39582000, 43190249]]","[750, 750, 116188, 750, 35693, 644983, 1000, 875, 750, 750, 750, 875, 875, 750, 8208, 2340, 750, 750, 3608250]",0.10247768883023367
ICP
black_cnt,gaps,gap_indeces,gap_length,missing_value_proportion
38109,17,"[[11993500, 11994374], [19068750, 19069499], [19817750, 19818499], [28700750, 28701499], [0, 268], [43750, 46377], [107750, 112009], [7577750, 7578749], [32584500, 32585249], [33154250, 33154999], [39227250, 39228124], [39685500, 39686374], [36798750, 36799499], [38155625, 38156374], [35485750, 35505451], [35793625, 35794499], [33484250, 33484999], [34481750, 34482499]]","[875, 750, 750, 750, 269, 2628, 4260, 1000, 750, 750, 875, 875, 750, 750, 19702, 875, 750, 750]",0.0008823519197040998
